date,dissim_t1,dissim_t2,dissim_t3,dissim_t4,dissim_t5,dissim_t6,base_rate_diff,ko-us_gap_t1,tr2
2018-10-18,0.0452529684589525,0.0524273114687914,0.0575318185634758,0.0477201970967482,0.0457043939536742,0.0436807604927492,0,-0.375,3.17469902895334
2018-11-30,0.0511194221027787,0.0452529684589525,0.0524273114687914,0.0575318185634758,0.0477201970967482,0.0457043939536742,1,-0.625,3.17469902895334
2019-01-24,0.0478526449797603,0.0511194221027787,0.0452529684589525,0.0524273114687914,0.0575318185634758,0.0477201970967482,0,-0.375,1.11676619468466
2019-02-28,0.0653467246817943,0.0478526449797603,0.0511194221027787,0.0452529684589525,0.0524273114687914,0.0575318185634758,0,-0.625,1.11676619468466
2019-04-18,0.0461720863879536,0.0653467246817943,0.0478526449797603,0.0511194221027787,0.0452529684589525,0.0524273114687914,0,-0.625,0.524516144751083
2019-05-31,0.0630071868698192,0.0461720863879536,0.0653467246817943,0.0478526449797603,0.0511194221027787,0.0452529684589525,0,-0.625,0.524516144751083
2019-07-18,0.052040288294016,0.0630071868698192,0.0461720863879536,0.0653467246817943,0.0478526449797603,0.0511194221027787,1,-0.625,-0.438997243462816
2019-08-30,0.0664763326818176,0.052040288294016,0.0630071868698192,0.0461720863879536,0.0653467246817943,0.0478526449797603,0,-0.875,-0.438997243462816
2019-10-16,0.074077465293212,0.0664763326818176,0.052040288294016,0.0630071868698192,0.0461720863879536,0.0653467246817943,1,-0.625,0.164350941560603
2019-11-29,0.0460542658789788,0.074077465293212,0.0664763326818176,0.052040288294016,0.0630071868698192,0.0461720863879536,0,-0.625,0.164350941560603
2020-01-17,0.0612894030510428,0.0460542658789788,0.074077465293212,0.0664763326818176,0.052040288294016,0.0630071868698192,0,-0.375,2.08599244249195
2020-02-27,0.063707725480812,0.0612894030510428,0.0460542658789788,0.074077465293212,0.0664763326818176,0.052040288294016,0,-0.375,2.08599244249195
2020-03-16,0.0964524469349223,0.063707725480812,0.0612894030510428,0.0460542658789788,0.074077465293212,0.0664763326818176,0,-0.375,2.08599244249195
2020-04-09,0.3960329103118282,0.0964524469349223,0.063707725480812,0.0612894030510428,0.0460542658789788,0.074077465293212,1,1.125,1.53220058679008
2020-05-28,0.2927602986498576,0.3960329103118282,0.0964524469349223,0.063707725480812,0.0612894030510428,0.0460542658789788,1,0.625,1.53220058679008
2020-07-16,0.1246334564021348,0.2927602986498576,0.3960329103118282,0.0964524469349223,0.063707725480812,0.0612894030510428,0,0.375,2.13528703392619
2020-08-27,0.1105375521366641,0.1246334564021348,0.2927602986498576,0.3960329103118282,0.0964524469349223,0.063707725480812,0,0.375,2.13528703392619
2020-10-14,0.0647759727462965,0.1105375521366641,0.1246334564021348,0.2927602986498576,0.3960329103118282,0.0964524469349223,0,0.375,2.72076349440971
2020-11-26,0.051650120530104,0.0647759727462965,0.1105375521366641,0.1246334564021348,0.2927602986498576,0.3960329103118282,0,0.375,2.72076349440971
2021-01-15,0.0671105142488009,0.051650120530104,0.0647759727462965,0.1105375521366641,0.1246334564021348,0.2927602986498576,0,0.375,4.44163399844653
2021-02-25,0.0609305319898046,0.0671105142488009,0.051650120530104,0.0647759727462965,0.1105375521366641,0.1246334564021348,0,0.375,4.44163399844653
2021-04-15,0.0624804319028052,0.0609305319898046,0.0671105142488009,0.051650120530104,0.0647759727462965,0.1105375521366641,0,0.375,6.8875744838184
2021-05-27,0.0616825612737079,0.0624804319028052,0.0609305319898046,0.0671105142488009,0.051650120530104,0.0647759727462965,0,0.375,6.8875744838184
2021-07-15,0.0752554704442947,0.0616825612737079,0.0624804319028052,0.0609305319898046,0.0671105142488009,0.051650120530104,0,0.375,6.41227854921306
2021-08-26,0.0753294076428729,0.0752554704442947,0.0616825612737079,0.0624804319028052,0.0609305319898046,0.0671105142488009,1,0.375,6.41227854921306
2021-10-12,0.074140558036853,0.0753294076428729,0.0752554704442947,0.0616825612737079,0.0624804319028052,0.0609305319898046,0,0.625,6.67182895532416
2021-11-25,0.0509987993322933,0.074140558036853,0.0753294076428729,0.0752554704442947,0.0616825612737079,0.0624804319028052,1,0.625,6.67182895532416
2022-01-14,0.066221029683438,0.0509987993322933,0.074140558036853,0.0753294076428729,0.0752554704442947,0.0616825612737079,1,0.875,5.62329455627545
2022-02-24,0.1294420240185503,0.066221029683438,0.0509987993322933,0.074140558036853,0.0753294076428729,0.0752554704442947,0,1.125,5.62329455627545
2022-04-14,0.0961538461538461,0.1294420240185503,0.066221029683438,0.0509987993322933,0.074140558036853,0.0753294076428729,1,1.125,5.9787937364999
2022-05-26,0.0655880386465646,0.0961538461538461,0.1294420240185503,0.066221029683438,0.0509987993322933,0.074140558036853,1,1.125,5.9787937364999
2022-07-13,0.0592594687121984,0.0655880386465646,0.0961538461538461,0.1294420240185503,0.066221029683438,0.0509987993322933,1,0.875,7.04621630086066
2022-08-25,0.0868868946613247,0.0592594687121984,0.0655880386465646,0.0961538461538461,0.1294420240185503,0.066221029683438,1,0.625,7.04621630086066
2022-10-12,0.1037849230217897,0.0868868946613247,0.0592594687121984,0.0655880386465646,0.0961538461538461,0.1294420240185503,1,0.125,4.91410191882539
2022-11-24,0.0925886036338751,0.1037849230217897,0.0868868946613247,0.0592594687121984,0.0655880386465646,0.0961538461538461,1,-0.125,4.91410191882539
2023-01-13,0.0828140997298151,0.0925886036338751,0.1037849230217897,0.0868868946613247,0.0592594687121984,0.0655880386465646,1,-0.625,1.87961638275402
2023-02-23,0.0719930950816444,0.0828140997298151,0.0925886036338751,0.1037849230217897,0.0868868946613247,0.0592594687121984,0,-0.875,1.87961638275402
2023-04-11,0.0736066175211547,0.0719930950816444,0.0828140997298151,0.0925886036338751,0.1037849230217897,0.0868868946613247,0,-1.125,1.87961638275402
2023-05-25,0.0828432027767616,0.0736066175211547,0.0719930950816444,0.0828140997298151,0.0925886036338751,0.1037849230217897,0,-1.375,1.87961638275402
